Stream,Name,Type,Site ,Year,Date,Area,Fraction,Sampler,NoSurbers,Rep,Taxa,Biomass,Abundance ,Density
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Non-Tanypodinae,17.48,26,280
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,1,Non-Tanypodinae,2.58,22,237
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Non-Tanypodinae,20.61,40,431
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Non-Tanypodinae,4.31,103,1109
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,3,Non-Tanypodinae,7.60,12,129
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,3,Non-Tanypodinae,2.57,19,205
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,1,Oligochaeta,4.30,2,22
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Oligochaeta,2.58,1,11
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Prosimulium,32.30,4,43
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,1,Prosimulium,6.26,2,22
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Prosimulium,105.10,17,183
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Prosimulium,9.54,6,65
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,3,Prosimulium,192.32,37,398
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,3,Prosimulium,37.72,11,118
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,1,Rhyacophila ,13.29,1,11
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Rhyacophila ,320.34,5,54
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Rhyacophila ,3.25,2,22
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,3,Rhyacophila ,61.43,3,32
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,3,Rhyacophila ,1.63,1,11
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Simuliidae pupa,1.77,1,11
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,lg,surber,1,2,Turbellaria,2.07,1,11
Skillet Glacier Stream,SG,Glacier,NA,2017,11-Aug-17,GTNP,sm,surber,1,2,Twinnia,4.01,2,22
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Oligochaeta,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Acari,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Staphylinidae,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Collembola,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Ostracoda,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Probezzia,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Non-Tanypodinae,2.09,24,43
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Chironomidae,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Dixella,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Clinocera,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Oreogeton,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Helodon,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Prosimulium,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Simuliidae,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Dicranota,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Ormosia,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Paradelphomyia,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Tipula,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Baetis,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Drunella ,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Cinygmula,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Epeorus,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Rhithrogena,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Macroveliidae,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Pentacora,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Nematoda,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Alloperla,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Suwallia,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Sweltsa,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Lednia,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Zapada,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Megarcys,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Megarcys2,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Allomyia,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Homophylax,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Psychoglypha,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Rhyacophila ,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Trichoptera,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,lg,surber,6,,Turbellaria,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Oligochaeta,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Acari,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Staphylinidae,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Collembola,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Ostracoda,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Probezzia,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Non-Tanypodinae,18.15,85,610
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Chironomidae,0.35,1,7
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Dixella,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Clinocera,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Oreogeton,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Helodon,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Prosimulium,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Simuliidae,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Dicranota,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Ormosia,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Paradelphomyia,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Tipula,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Baetis,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Drunella ,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Cinygmula,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Epeorus,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Rhithrogena,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Macroveliidae,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Pentacora,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Nematoda,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Alloperla,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Suwallia,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Sweltsa,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Lednia,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Zapada,0.04,1,7
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Megarcys,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Megarcys2,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Allomyia,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Homophylax,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Psychoglypha,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Rhyacophila ,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Trichoptera,0.00,0,0
South Cascade,SC,Icy Seep,upper,2016,03-Aug-16,GTNP,sm,surber,6,,Turbellaria,0.00,0,0
South Cascade,SC,,,2018,04-Aug-18,GTNP,lg,surber,1,1,Chironomidae pupa,0.18,1,4
South Cascade,SC,,,2018,04-Aug-18,GTNP,sm,surber,1,1,Chironomidae pupa,0.26,2,7
South Cascade,SC,,,2018,04-Aug-18,GTNP,lg,surber,1,1,Non-Tanypodinae,54.01,136,488
South Cascade,SC,,,2018,04-Aug-18,GTNP,sm,surber,1,1,Non-Tanypodinae,12.77,144,517
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Oligochaeta,1.43,2,4
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Acari,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Staphylinidae,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Collembola,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Ostracoda,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Probezzia,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Non-Tanypodinae,5.81,116,208
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Chironomidae,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Dixella,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Clinocera,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Oreogeton,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Helodon,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Prosimulium,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Simuliidae,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Dicranota,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Ormosia,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Paradelphomyia,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Tipula,34.24,1,2
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Baetis,10.51,1,2
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Drunella ,2.57,2,4
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Cinygmula,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Epeorus,26.21,12,22
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Rhithrogena,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Macroveliidae,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Pentacora,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Nematoda,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Alloperla,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Suwallia,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Sweltsa,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Lednia,0.03,3,5
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Zapada,0.09,9,16
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Megarcys,1762.69,35,63
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Megarcys2,2.67,2,4
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Allomyia,72.28,70,126
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Homophylax,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Psychoglypha,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Rhyacophila ,1.51,1,2
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Trichoptera,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,lg,surber,6,,Turbellaria,13.11,74,133
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Oligochaeta,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Acari,76.43,9,65
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Staphylinidae,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Collembola,90.44,8,57
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Ostracoda,78.48,49,352
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Probezzia,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Non-Tanypodinae,12.78,86,617
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Chironomidae,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Dixella,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Clinocera,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Oreogeton,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Helodon,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Prosimulium,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Simuliidae,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Dicranota,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Ormosia,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Paradelphomyia,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Tipula,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Baetis,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Drunella ,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Cinygmula,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Epeorus,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Rhithrogena,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Macroveliidae,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Pentacora,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Nematoda,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Alloperla,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Suwallia,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Sweltsa,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Lednia,0.04,1,7
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Zapada,0.08,2,14
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Megarcys,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Megarcys2,44.11,8,57
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Allomyia,6.18,9,65
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Homophylax,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Psychoglypha,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Rhyacophila ,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Trichoptera,0.00,0,0
South Cascade Rock Glacier 6,SCRG,Icy Seep,NA,2016,03-Aug-16,GTNP,sm,surber,6,,Turbellaria,11.20,32,230
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Nematoda,0,0,0
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,lg,Surber,10,,Nematoda,0,0,0
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,sm,Surber,10,,Nematoda,0,0,0
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Hemiptera,0,0,0
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,sm,Surber,6,,Hemiptera,0,0,0
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,lg,Surber,10,,Hemiptera,0,0,0
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,sm,Surber,10,,Hemiptera,0,0,0
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,sm,Surber,10,,Clinocera,0.017258671,1,4
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,sm,Surber,10,,Zapada,0.023692815,1,4
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,lg,Surber,10,,Chironomidae,0.057094637,1,2
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,sm,Surber,6,,Zapada,0.078969998,2,14
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Clinocera,0.086350409,3,22
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Zapada,0.227056646,23,41
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,sm,Surber,6,,Empididae,0.229946413,2,57
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Trichoptera,1.232271588,2,4
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,sm,Surber,6,,Baetidae,1.286066777,1,29
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Chironomidae,1.448737184,7,50
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Rhyacophila ,1.511065643,1,2
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,sm,Surber,6,,Chironomidae,2.208775836,4,115
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Simuliidae,2.654204251,2,14
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,lg,Surber,10,,Helodon,3.399477673,6,13
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,sm,Surber,10,,Oligochaeta,3.439181624,2,9
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,lg,Surber,10,,Oligochaeta,5.502690598,6,13
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,sm,Surber,10,,Non-Tany,5.53900644,192,827
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,sm,Surber,6,,Perlodidae,5.6029624,1,29
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,lg,Surber,10,,Collembola,5.867599569,1,2
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Allomyia,6.252050596,10,18
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Perlodidae,10.8908478,2,14
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,sm,Surber,10,,Collembola,11.73519914,1,4
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,sm,Surber,6,,Nematoda,26.4714747,53,1521
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Tipula,34.59945782,1,2
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Prosimulium,39.53339878,9,65
South Cascade,SC,Icy Seep,upper,2015,6-Aug-15,GRTE,lg,Surber,10,,Non-Tany,41.12628786,310,667
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Baetidae,45.95028611,4,29
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,sm,Surber,6,,Collembola,78.23466093,1,29
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,lg,Surber,6,,Epeorus,128.2764928,28,201
South Cascade,SC,Icy Seep,lower,2015,5-Aug-15,GRTE,sm,Surber,6,,Non-Tany,202.4760647,138,3961
